M,1,1,70,1,2,5,2,2,4,2,5,3,5,4,1,3,4,4,3,1,5,2,3,0,4,3,2,0,4,3,5,4,0,0,4,5,4,0,4,3,3,1,3,4,2,1,3,4,3
M,25,16,244,1,4,4,2,5,5,0,2,3,1,2,2,4,0,5,5,2,0,2,1,0,0,2,0,1,1,3,0,3,0,4,0,3,1,4,5,0,1,5,0,2,2,3,5,0,4
F,50,0,951,3,4,2,1,5,5,3,3,3,4,0,1,0,4,0,0,3,0,1,2,0,1,4,3,3,5,0,0,2,5,1,0,2,1,0,3,4,5,0,2,5,5,3,4,3,0
F,35,1,770,3,0,4,5,1,5,0,2,1,3,4,0,2,2,2,5,5,3,2,0,4,5,5,5,4,0,2,2,1,1,4,0,5,3,5,3,2,1,4,3,1,5,2,2,1,4
F,35,15,547,0,0,0,2,0,0,4,3,3,0,1,2,1,4,2,5,3,4,4,2,4,5,2,5,2,4,2,0,3,2,4,3,1,1,3,1,2,5,4,2,0,3,5,0,5,2
F,45,17,56,3,1,0,5,0,4,2,1,5,0,3,1,5,0,5,3,1,1,1,5,3,1,2,4,4,0,1,1,5,3,3,4,0,3,1,4,2,0,0,5,1,3,3,1,1,0
M,35,15,121,0,3,4,2,2,0,0,1,0,2,1,5,4,3,3,4,4,4,0,0,4,0,0,0,2,4,0,1,3,3,1,1,1,2,4,0,3,4,5,5,5,5,4,0,5,2
M,45,14,62,4,1,2,0,5,4,4,3,1,5,2,1,5,3,2,2,4,3,2,2,2,4,4,3,3,4,0,5,0,2,0,3,1,3,1,3,5,5,4,4,4,2,1,4,1,4
F,35,9,915,1,0,3,1,2,1,3,4,4,3,2,0,1,2,0,1,2,1,2,4,3,2,2,5,2,4,5,5,1,0,0,5,3,5,2,3,2,1,0,1,0,5,5,1,4,3
M,56,19,433,4,0,0,2,4,2,1,0,1,3,2,0,4,2,5,1,1,4,3,0,3,1,0,3,1,3,1,1,4,3,3,2,0,0,0,1,3,3,4,2,0,2,0,0,4,0
F,56,15,434,1,1,3,5,1,5,0,2,2,0,0,1,1,4,3,1,1,5,5,4,0,0,4,3,4,0,3,4,1,4,5,4,4,3,2,3,2,2,3,2,3,1,3,4,3,2
M,35,1,523,0,2,3,2,5,4,2,4,0,2,2,5,0,3,3,5,4,1,2,4,4,4,2,3,4,1,5,1,0,3,2,5,5,3,1,1,0,3,2,3,4,1,4,2,5,2
M,50,1,540,4,1,1,1,2,2,4,3,1,2,1,3,5,0,3,3,2,3,4,0,1,2,4,4,3,0,1,2,5,1,1,4,4,0,1,5,3,3,3,5,0,2,3,0,1,4
M,45,20,26,2,3,1,2,2,5,4,1,0,5,0,4,5,5,2,1,4,4,3,4,1,4,5,5,3,3,1,5,3,5,5,1,4,1,5,1,0,2,3,3,1,1,0,4,3,4
F,35,17,302,3,2,3,1,2,5,0,1,5,1,1,5,0,1,0,2,3,1,1,4,1,1,4,5,1,4,0,5,2,3,1,0,1,1,0,4,2,3,4,1,1,2,3,4,1,2
F,35,16,436,1,0,4,4,3,5,4,2,1,1,1,1,0,4,4,1,0,1,2,0,3,4,4,1,4,2,5,5,4,0,1,1,1,2,4,0,0,0,3,1,5,5,3,0,1,2
M,1,14,704,2,4,4,5,1,3,3,4,1,1,0,0,4,3,2,3,4,5,2,2,1,5,3,4,5,1,0,5,5,2,5,4,1,3,1,1,2,5,0,0,1,2,4,0,2,4
M,1,1,910,1,4,1,0,1,1,4,3,0,5,4,5,3,3,2,1,1,1,2,2,3,5,5,4,0,0,5,1,3,4,1,5,3,2,5,4,1,5,5,3,4,5,1,5,1,5
M,18,3,405,4,0,0,2,0,1,4,4,1,1,0,3,5,5,2,1,3,0,1,4,1,1,3,4,0,2,5,1,3,1,5,4,5,1,0,1,3,3,2,2,1,0,0,4,5,0
F,35,12,327,1,4,2,3,3,3,1,0,5,1,1,5,3,3,0,5,2,2,3,5,1,1,2,4,4,1,0,1,0,1,0,0,5,2,0,4,2,4,5,1,1,4,5,1,1,4
M,25,7,988,2,1,4,2,2,1,1,4,0,5,4,4,1,0,5,4,1,0,5,3,4,1,4,1,3,2,5,3,0,0,4,2,4,2,4,1,3,4,2,5,2,4,3,5,0,4
M,1,8,23,0,0,4,2,0,4,3,5,5,5,4,3,3,3,4,1,5,3,2,3,4,1,4,0,5,2,4,4,2,4,0,4,5,0,3,3,0,2,4,5,2,3,2,5,5,4
M,35,18,681,0,1,0,3,4,0,0,5,0,4,0,1,1,1,3,1,5,5,1,4,2,0,4,5,5,5,0,4,0,1,4,2,1,1,1,3,3,4,0,2,1,3,3,3,4,3
F,25,8,457,4,2,0,3,2,2,4,3,1,0,1,2,4,5,5,1,3,4,5,2,1,4,5,4,5,5,0,5,1,1,4,0,5,1,0,4,4,2,0,1,1,2,5,1,5,1
F,56,9,329,0,3,3,2,2,5,3,0,5,1,3,1,3,1,3,1,0,0,0,0,5,1,2,0,2,0,5,1,5,5,3,1,5,1,1,5,1,2,0,4,0,5,5,3,0,5
F,18,15,952,0,2,3,2,1,5,4,2,2,1,5,0,0,4,2,3,5,2,2,5,1,1,4,5,2,2,0,5,3,1,2,5,3,3,4,5,1,2,0,3,4,5,0,5,4,2
F,1,19,969,4,3,4,3,5,5,3,1,1,5,3,0,1,3,2,3,2,3,1,1,5,1,4,1,5,1,4,1,3,2,1,5,3,2,1,2,5,4,4,1,2,2,4,2,5,5
M,56,5,83,1,3,0,5,3,3,2,3,3,2,3,5,2,4,5,3,5,3,2,5,5,3,0,1,4,2,2,2,5,4,5,1,4,2,2,2,0,0,1,0,1,1,4,4,0,4
F,45,18,758,1,0,1,2,3,5,4,4,0,1,3,1,1,3,5,1,3,3,5,5,1,0,4,5,3,0,2,0,3,2,0,4,0,0,4,1,4,1,2,1,3,1,2,4,1,5
F,56,0,114,3,0,0,2,0,4,1,0,5,4,0,2,0,3,1,2,1,3,5,0,1,2,2,1,1,3,1,3,1,3,5,5,5,1,0,5,3,3,2,4,4,3,0,3,2,2
M,50,9,910,2,4,1,4,2,3,4,5,3,2,1,2,4,0,4,1,4,4,5,5,2,4,4,2,2,4,4,1,0,2,3,3,1,1,1,2,5,3,3,1,2,4,1,3,0,4
M,50,20,224,0,4,1,5,2,3,4,4,5,1,5,2,4,0,3,5,2,3,2,1,3,4,0,5,4,3,0,1,0,1,1,4,1,1,1,1,4,2,1,4,2,1,3,1,5,0
F,45,14,704,1,2,0,5,4,4,4,3,3,4,5,1,4,5,5,5,2,3,0,0,4,4,5,3,4,1,4,5,0,3,5,5,4,1,0,1,2,4,5,4,2,5,3,3,1,4
F,25,11,112,5,2,3,2,3,5,0,3,1,0,4,2,0,1,0,5,2,2,5,2,4,1,5,0,1,0,5,0,1,2,3,3,0,1,1,4,0,4,4,5,4,4,3,0,3,3
F,18,1,45,3,1,3,0,3,3,1,5,5,4,3,2,0,0,2,2,0,2,1,5,4,1,5,2,1,2,5,2,0,0,5,0,3,4,4,2,1,3,2,0,2,3,4,0,4,5
F,35,11,98,2,0,4,1,1,1,3,3,5,4,2,5,1,4,1,1,1,1,2,5,4,1,2,1,0,5,5,2,4,0,5,3,5,3,4,4,5,1,5,2,0,1,2,3,2,2
F,35,2,37,0,2,3,1,3,0,3,2,5,5,0,5,0,3,4,0,1,4,3,2,1,2,4,5,4,2,4,1,5,1,2,4,3,3,0,0,4,0,1,5,3,2,5,2,3,4
M,56,17,704,0,3,3,3,2,4,0,0,0,2,5,2,2,0,1,1,2,0,5,2,0,5,4,4,0,5,0,0,4,1,5,0,3,5,4,1,3,5,5,0,2,0,3,5,5,2
M,45,1,905,0,1,0,1,3,1,3,1,1,2,0,4,5,5,1,5,4,3,5,0,5,2,0,1,1,5,1,3,4,4,0,5,5,4,4,2,3,2,1,4,1,2,1,0,4,5
M,50,1,957,0,2,0,3,2,4,3,0,0,4,4,2,3,1,4,1,1,4,1,0,1,2,4,4,1,5,2,0,3,2,5,5,1,1,4,2,3,4,4,3,1,5,4,2,0,2
M,35,20,741,4,2,2,4,0,0,3,2,4,4,5,1,4,4,0,3,1,3,2,5,5,4,3,2,0,2,0,2,5,2,0,3,0,5,0,1,3,2,4,1,0,3,5,2,0,2
M,25,9,33,3,0,0,0,2,3,3,2,3,5,2,4,4,0,3,3,4,5,0,5,2,2,0,0,0,5,4,5,2,0,3,5,5,3,4,4,4,2,3,1,2,0,5,2,1,4
F,18,1,100,0,1,2,2,4,0,0,2,5,5,2,0,4,3,3,4,1,3,3,5,4,2,3,0,1,4,0,2,0,1,0,0,0,5,1,2,1,3,0,3,1,1,3,4,3,2
M,56,7,925,5,2,0,5,5,1,2,1,3,4,1,3,4,3,4,0,5,5,1,5,1,2,2,4,2,4,4,2,4,5,1,2,5,4,0,0,1,2,4,5,1,3,3,3,4,5
F,18,9,704,2,2,1,0,4,4,1,2,3,2,1,3,2,5,2,3,0,5,1,2,5,5,3,2,4,0,5,0,3,0,1,2,5,5,5,0,2,2,0,3,0,3,2,5,2,2
M,50,15,13,5,0,3,5,4,3,4,4,3,3,3,2,4,2,3,1,2,3,5,0,0,0,0,4,2,5,5,1,1,2,1,5,2,5,2,2,5,5,3,0,0,0,0,0,0,5
F,18,7,875,2,2,2,2,3,4,4,3,3,5,1,2,2,0,1,3,4,3,0,0,2,1,2,0,4,0,1,0,4,3,5,2,3,5,4,0,3,0,2,0,2,0,2,2,4,0
M,18,20,362,1,0,0,3,0,5,2,0,1,2,0,5,3,1,4,4,5,2,5,3,1,4,4,0,4,2,0,2,5,3,2,0,2,2,3,4,3,4,4,1,5,2,1,1,0,4
F,56,6,928,4,1,4,4,1,5,3,2,1,2,0,4,1,4,5,4,2,5,1,4,5,1,5,4,1,4,5,2,1,2,5,2,4,4,1,2,2,5,1,5,4,2,1,1,3,3
F,56,3,215,1,0,5,0,0,4,3,2,3,2,4,5,5,0,0,1,2,2,1,0,5,3,2,3,1,2,2,1,4,0,3,0,4,3,2,1,5,0,5,4,3,2,4,2,3,1
F,1,15,923,3,4,2,0,0,5,0,0,0,3,4,1,4,4,2,5,0,4,3,4,0,3,3,3,1,0,0,2,4,0,1,3,5,1,5,2,5,2,2,4,0,4,5,2,3,2
F,25,9,349,4,1,1,4,5,4,1,5,2,1,1,2,0,3,3,5,4,1,5,0,2,5,4,4,4,2,0,2,5,4,0,3,0,3,4,3,3,0,4,3,2,5,5,0,1,2
M,18,12,911,2,2,0,5,5,5,3,4,4,0,3,1,1,3,3,1,5,3,5,5,1,4,4,3,5,1,5,5,2,0,5,0,3,5,1,5,2,4,5,2,1,0,2,2,0,3
M,18,1,606,1,3,0,2,4,3,3,5,0,4,1,4,3,5,2,4,2,5,3,2,2,5,0,0,3,0,2,2,0,4,3,3,4,4,5,1,1,4,5,5,5,1,3,5,3,0
F,50,12,329,1,3,2,2,4,3,1,5,5,1,5,1,3,0,5,1,4,3,0,4,1,3,2,4,2,4,3,1,4,4,4,0,5,3,0,5,2,3,1,1,1,2,4,2,4,4
F,45,6,674,5,0,1,0,2,2,0,2,4,2,0,1,4,3,1,1,2,1,4,4,5,0,2,4,3,5,0,5,4,1,5,0,4,3,2,4,2,0,0,3,1,4,5,0,1,2
M,18,13,535,4,3,3,0,4,5,4,5,4,2,5,5,5,3,2,5,5,5,1,2,3,4,4,1,5,0,5,4,0,0,0,5,3,5,3,4,4,0,5,5,5,0,3,5,3,0
M,1,2,68,1,1,0,2,0,1,1,2,3,3,4,0,5,3,1,3,3,5,3,5,4,3,4,0,1,1,5,2,1,3,2,4,0,0,5,2,5,4,5,2,2,5,2,4,0,4
F,56,5,685,1,1,1,5,3,3,3,1,4,4,4,5,0,5,1,5,0,4,4,1,4,0,2,5,1,0,1,0,0,1,2,4,4,4,0,2,3,2,4,0,2,1,3,1,2,0
M,18,18,633,0,2,1,1,1,0,4,2,0,4,2,1,3,3,1,3,2,4,5,2,1,4,4,0,5,1,2,5,0,3,0,1,0,1,4,3,1,5,2,4,1,3,5,4,3,2
M,56,5,33,2,0,3,5,1,3,1,5,5,4,5,0,1,5,0,3,3,4,0,4,2,5,2,5,4,2,2,1,4,4,0,4,5,3,1,1,1,5,2,4,5,2,1,5,3,4
M,35,13,312,0,2,4,2,0,2,4,2,1,5,2,2,0,5,1,0,0,3,2,4,4,0,3,0,4,4,0,1,5,1,1,2,1,0,0,5,1,3,3,5,3,0,3,0,2,3
F,1,11,618,0,0,0,4,2,1,1,4,3,5,2,5,4,1,3,1,5,1,4,1,2,1,4,3,0,2,0,3,3,3,5,0,4,1,4,1,0,4,0,4,1,1,4,5,2,1
M,50,20,446,3,3,2,0,0,5,2,2,1,1,4,1,4,4,2,3,4,0,1,2,4,1,0,2,4,3,2,2,4,5,4,0,3,2,5,0,4,5,0,1,4,0,1,0,2,4
M,1,16,378,1,4,1,2,3,0,1,4,2,4,0,2,1,0,0,2,1,2,5,4,0,1,0,2,0,5,2,1,0,2,0,5,4,2,4,3,2,3,1,0,2,1,3,1,2,1
M,25,8,912,4,1,5,5,2,1,3,4,1,5,0,4,3,3,2,1,5,4,0,3,5,0,4,3,3,4,5,0,3,5,1,4,4,0,4,1,1,2,1,4,1,3,0,3,1,2
M,1,8,558,4,3,0,2,2,5,3,4,5,1,1,0,2,1,4,0,5,3,5,5,3,1,2,3,2,1,4,2,5,2,5,2,0,2,1,1,1,5,4,5,1,0,3,2,4,2
M,18,15,221,3,0,0,5,5,2,4,2,1,2,2,3,1,3,3,1,1,3,1,2,1,2,4,4,5,4,5,2,1,2,3,5,5,3,0,2,3,1,2,5,5,4,1,3,1,2
F,35,13,207,4,3,5,2,0,2,2,3,5,0,1,0,5,2,2,2,4,3,0,5,3,4,4,2,4,2,2,5,0,3,2,0,4,0,3,1,3,4,5,2,4,0,3,1,3,1
F,56,17,104,2,4,5,2,5,0,3,5,4,4,3,2,1,5,0,1,3,1,4,5,1,2,3,3,2,4,3,2,0,5,4,3,0,5,1,1,3,5,1,1,0,2,0,2,2,2
F,25,16,141,1,4,3,0,0,4,3,5,4,5,5,0,2,1,0,5,2,1,1,1,0,2,4,5,4,3,0,1,5,3,1,0,3,2,5,3,0,3,4,4,3,3,1,0,4,2
M,56,11,232,0,0,0,3,0,4,2,2,1,2,0,0,5,1,4,3,3,3,5,1,3,5,4,5,0,2,1,2,0,1,0,4,4,3,0,1,0,3,5,2,5,1,4,2,4,0
M,35,11,727,0,2,0,0,3,1,4,2,2,2,0,1,4,0,2,2,4,0,1,0,1,1,4,3,5,0,0,4,5,2,5,4,5,2,4,3,4,1,2,2,0,3,3,5,0,4
F,50,9,276,3,0,3,0,2,1,0,2,3,1,5,5,4,3,0,5,1,2,2,1,0,3,2,2,2,2,5,4,0,1,1,4,5,3,0,2,0,3,5,2,0,1,0,5,4,2
F,45,8,301,0,0,1,5,3,0,3,0,0,0,4,5,4,4,5,4,0,2,1,3,5,5,2,0,0,4,3,1,3,4,4,0,4,3,4,3,3,0,1,1,3,2,0,2,5,2
M,50,17,12,1,3,5,5,3,1,2,1,5,5,5,5,5,0,4,1,1,0,0,0,1,5,2,1,1,4,2,0,2,1,1,1,1,0,1,0,1,3,2,4,3,1,1,1,3,5
F,50,8,196,3,2,3,1,3,4,2,4,3,4,0,5,0,1,2,4,1,1,0,1,4,2,4,5,5,1,4,1,0,5,5,5,4,0,5,0,2,4,4,1,0,4,4,4,4,1
F,45,8,493,1,0,4,4,3,4,2,1,0,4,1,4,0,0,3,4,4,0,4,0,4,1,0,0,4,3,4,2,5,4,1,2,5,5,5,4,0,5,0,2,4,2,3,2,3,0
F,35,1,378,3,2,1,2,5,3,0,3,1,4,0,1,4,2,3,1,3,2,5,2,1,2,2,3,5,1,0,4,5,1,0,4,5,0,0,3,5,2,4,3,2,0,5,1,0,4
F,35,13,321,1,1,3,4,5,1,2,5,5,5,1,4,5,2,0,5,5,3,5,1,5,4,0,2,5,0,2,5,3,0,4,4,0,0,0,1,0,4,2,4,4,5,3,5,0,4
M,25,17,424,2,2,4,2,2,2,1,5,4,0,0,2,0,5,5,3,2,4,3,3,2,1,4,5,3,0,3,1,3,0,3,2,4,2,0,4,5,3,5,0,2,5,4,0,3,0
M,1,3,581,3,0,2,4,0,1,3,0,5,4,3,4,3,3,2,3,4,3,0,1,4,2,4,4,5,0,0,1,0,3,0,3,5,3,0,1,0,5,4,3,4,1,5,2,4,3
M,50,16,132,3,4,2,4,5,1,4,2,3,0,3,3,0,3,4,0,0,3,2,5,2,2,2,1,0,4,5,2,0,2,4,0,1,0,0,0,5,3,4,3,5,1,3,0,1,5
M,25,16,230,2,2,2,3,0,4,1,2,4,1,3,5,3,0,2,1,2,1,2,2,2,0,4,3,4,2,0,2,0,0,0,3,0,0,5,3,0,3,2,0,2,0,4,5,0,3
F,56,17,975,5,1,4,1,4,0,4,4,5,5,5,1,2,2,4,1,3,1,2,4,2,1,2,1,0,4,5,2,5,1,1,5,2,5,2,4,0,5,4,5,4,5,4,2,5,0
M,35,5,402,3,2,5,4,4,4,3,3,3,5,1,0,1,3,0,1,5,4,2,4,5,2,4,5,2,2,3,4,2,3,2,4,4,5,4,1,5,0,3,1,1,3,5,0,5,4
F,18,5,751,1,0,4,4,2,4,3,3,0,0,4,0,4,0,3,5,4,0,3,2,2,1,2,3,2,5,3,5,5,0,3,0,4,3,2,0,1,4,1,4,5,3,3,0,5,2
F,50,0,461,0,1,1,2,0,3,4,2,1,1,3,3,4,0,2,5,1,4,2,0,0,3,2,3,1,0,3,1,4,2,1,1,5,5,4,2,3,4,1,1,2,5,4,0,3,0
F,35,6,406,1,3,0,5,5,0,3,5,5,5,3,1,3,0,5,1,4,4,4,1,2,1,4,4,2,4,2,2,2,4,5,0,5,2,1,2,4,4,0,1,0,1,0,2,4,5
F,35,10,726,3,3,0,2,0,2,2,1,3,2,4,0,1,3,3,3,5,3,2,5,4,4,3,3,1,5,5,5,3,1,1,2,1,4,1,4,4,4,5,4,3,1,5,0,3,0
M,35,3,443,1,2,2,2,4,5,4,4,1,5,3,4,1,1,1,2,1,4,2,5,5,2,0,1,4,4,4,1,0,3,1,3,1,5,4,4,4,3,0,0,2,5,3,0,0,2
F,25,5,681,1,2,5,0,3,5,4,3,0,3,5,2,1,4,5,3,4,3,1,5,1,2,2,5,4,4,5,3,4,3,1,4,2,5,4,5,0,5,0,1,5,4,3,0,2,5
F,18,14,841,2,1,2,4,4,5,1,4,0,1,1,5,0,1,2,1,5,5,4,4,2,3,4,2,0,4,0,2,3,4,5,0,0,2,1,2,5,5,4,3,0,1,3,1,3,3
M,25,11,492,1,1,1,2,3,5,3,4,5,1,0,1,2,5,4,1,5,0,5,3,2,2,5,0,4,4,2,1,5,3,5,2,1,2,5,3,1,2,3,3,1,0,2,5,1,3
M,35,0,141,2,2,3,3,0,5,0,0,0,4,5,0,2,0,0,4,5,5,1,2,0,1,4,0,2,4,5,2,0,4,0,2,3,2,4,1,2,2,5,1,2,3,3,0,0,1
M,1,9,770,2,1,4,0,1,2,3,1,3,5,0,0,1,5,1,5,5,0,0,2,2,0,4,4,5,0,4,1,3,0,5,2,4,0,4,3,3,2,4,1,3,4,4,5,4,1
M,56,20,780,0,2,3,5,3,5,1,3,1,1,4,4,3,5,1,2,4,1,2,5,4,2,4,5,4,4,1,0,5,1,4,2,5,5,1,1,0,2,0,3,0,1,0,4,2,4
F,18,14,473,3,4,3,4,4,5,2,5,0,1,0,1,2,0,5,4,2,1,5,5,3,4,4,1,2,0,5,0,5,3,4,5,4,0,0,0,1,4,5,2,1,0,3,5,2,2
F,45,13,109,1,3,4,4,5,5,3,2,4,1,0,3,4,0,1,1,0,2,0,5,0,1,2,4,4,4,4,5,3,0,4,0,2,1,5,0,1,2,5,3,1,2,2,2,2,2
M,56,14,840,3,0,1,2,2,3,4,2,3,2,4,0,4,1,0,2,3,1,5,0,4,4,4,3,4,1,5,5,3,3,0,3,3,1,0,3,3,4,4,5,0,3,5,3,4,4
M,1,19,801,1,0,3,2,1,4,4,1,0,2,4,2,5,3,2,3,2,4,1,0,0,1,2,0,1,0,0,0,4,2,3,5,2,0,0,3,1,0,1,1,1,4,4,1,4,5
F,50,16,427,0,1,3,5,5,3,3,5,1,3,5,0,3,4,3,2,1,4,2,4,4,0,4,4,4,3,1,2,5,2,4,4,0,4,4,1,4,3,1,1,1,0,1,4,4,4
M,35,15,443,1,2,5,5,4,4,0,3,5,1,0,2,2,1,2,4,2,2,4,0,3,2,4,3,1,5,0,0,3,0,2,5,5,5,0,5,5,3,4,3,1,0,2,4,3,5
M,56,18,68,5,4,0,4,5,4,1,3,3,4,2,0,2,3,2,1,0,2,5,1,3,1,3,5,5,1,5,2,5,1,5,3,5,1,2,1,0,2,3,5,3,3,0,5,0,2
M,45,17,336,0,3,4,2,4,0,3,3,0,3,4,5,2,1,2,5,2,3,0,5,3,0,0,3,1,4,4,2,3,1,2,2,4,3,4,1,3,1,2,2,4,1,3,5,0,2
F,25,9,50,0,2,1,3,2,3,2,3,3,5,0,1,1,2,2,5,0,0,0,5,4,1,2,3,5,3,1,0,5,5,1,5,1,2,1,5,3,1,2,1,4,4,3,5,4,2
F,18,9,577,5,4,3,4,5,1,3,4,3,4,3,1,0,3,0,4,0,1,1,5,1,1,4,1,3,1,0,2,1,4,3,3,4,1,1,1,5,4,3,3,3,3,3,3,4,5
M,18,15,555,5,0,4,2,4,3,2,5,3,3,1,4,4,4,4,2,3,4,0,5,4,4,2,2,5,1,3,3,5,1,0,0,3,2,4,2,3,2,2,3,1,0,3,0,1,5
M,18,8,6,1,0,2,2,5,5,4,4,3,1,1,1,4,4,5,5,2,4,5,0,1,0,4,2,2,4,5,1,1,3,1,3,5,2,1,1,0,1,1,3,2,2,3,4,2,2
F,35,20,925,0,0,0,1,1,2,3,2,2,2,0,1,0,1,5,3,3,0,0,0,4,1,2,2,4,2,0,5,1,4,5,3,4,2,0,1,4,0,5,4,3,5,3,4,5,0
F,35,19,833,5,2,5,5,5,5,4,5,2,4,2,1,5,0,2,2,5,3,0,2,4,1,2,3,2,4,3,2,3,4,0,0,0,1,0,2,5,3,2,3,1,2,0,4,0,0
F,25,3,18,1,1,4,0,5,4,3,1,1,5,2,4,4,3,5,4,4,0,5,4,1,2,5,2,3,2,5,5,0,3,4,5,0,0,1,2,3,2,1,3,2,3,4,0,2,0
M,45,1,627,3,0,3,5,3,1,1,4,2,2,0,3,5,3,3,1,2,1,4,4,1,0,5,3,3,3,3,5,2,2,3,0,1,0,1,1,3,0,3,0,2,2,4,3,0,2
F,56,8,555,0,3,2,4,5,5,2,2,5,4,5,5,4,5,3,3,1,1,0,0,4,2,0,5,1,5,4,2,1,1,0,4,0,5,0,1,0,4,4,4,5,3,0,4,3,4
F,56,20,285,1,1,0,4,0,3,4,3,4,5,1,1,4,1,4,1,0,5,3,0,1,2,3,5,5,4,3,2,2,2,3,4,0,4,1,2,4,2,4,0,5,3,3,0,0,5
F,50,14,838,5,0,3,2,1,2,3,1,1,1,3,0,2,3,3,3,3,2,1,2,3,1,2,5,2,1,2,0,0,4,5,5,4,1,4,3,0,5,5,3,2,4,2,4,2,2
F,45,17,790,2,1,3,2,3,3,4,2,0,3,1,0,5,1,3,3,2,5,4,0,0,1,0,4,5,5,5,3,1,0,1,4,5,4,1,2,1,4,3,3,1,0,2,0,4,2
F,1,14,708,3,4,4,0,5,0,0,1,0,4,1,5,5,4,1,1,3,2,5,2,5,1,0,1,5,4,5,1,5,3,1,3,0,5,3,5,3,2,5,2,1,4,4,2,1,1
M,45,7,331,0,4,2,3,5,4,2,4,3,0,0,5,5,5,2,3,4,3,1,3,2,4,3,5,4,4,4,0,5,0,1,2,2,3,3,4,4,3,1,5,0,1,0,0,5,2
M,56,11,64,2,3,0,0,0,4,4,2,3,0,3,5,0,0,1,3,2,0,5,5,5,1,0,5,2,5,4,1,4,1,3,2,3,2,3,3,4,0,0,4,3,2,0,1,0,2
M,25,2,175,1,3,3,5,5,5,3,0,1,0,5,2,5,0,3,1,4,5,2,2,2,4,2,4,4,4,2,2,0,2,0,5,5,1,0,4,0,2,4,1,0,3,3,0,3,4
M,35,4,62,3,1,5,4,0,1,3,5,1,0,3,0,1,3,2,1,0,4,5,3,2,4,4,3,5,0,5,1,5,3,2,3,4,5,5,1,4,3,1,3,5,1,0,1,5,5
F,56,9,557,2,1,1,0,3,5,3,5,4,4,4,2,4,0,0,1,4,5,2,4,1,3,3,0,1,0,0,2,3,1,5,0,1,3,4,5,0,3,4,5,5,2,5,4,4,5
F,1,0,215,1,2,0,5,0,0,3,0,5,4,1,1,1,2,1,1,2,2,5,5,2,1,4,0,0,0,2,0,2,0,3,3,4,1,4,1,0,3,1,3,1,1,5,5,2,5
M,45,17,965,0,1,0,0,5,5,4,2,1,4,4,2,1,0,2,5,5,0,1,2,0,0,2,4,2,5,0,1,2,4,2,0,3,3,0,1,3,4,0,1,2,0,3,2,2,5
F,18,6,453,0,0,0,3,3,2,0,2,5,1,1,2,0,2,2,1,2,3,5,0,4,3,2,4,0,5,3,5,0,0,1,2,4,3,2,3,3,0,3,4,5,2,0,5,2,0
F,56,8,198,1,0,0,5,5,5,4,0,3,5,0,1,4,0,5,4,4,0,2,3,1,4,4,0,4,1,5,0,3,2,3,5,4,3,4,1,4,5,1,1,4,0,0,2,1,0
M,35,5,524,1,3,4,3,3,4,4,0,3,2,3,2,1,0,5,3,3,5,5,3,4,2,4,0,4,1,2,1,3,2,0,1,4,5,0,0,2,1,0,4,2,2,4,0,5,2
M,35,14,452,2,3,1,0,2,1,1,0,0,3,5,2,3,3,3,5,1,1,2,1,3,2,4,5,0,4,5,1,5,0,5,3,3,2,2,5,0,4,5,2,5,4,1,1,0,4
F,35,9,800,4,1,5,0,0,1,2,4,3,5,1,5,5,1,2,3,4,4,1,4,4,3,2,4,5,5,5,4,3,2,0,4,2,1,4,0,3,0,4,3,2,5,4,1,4,4
M,1,19,465,1,4,4,3,0,1,3,4,3,1,5,2,4,1,5,1,2,2,3,5,0,2,4,0,4,4,0,0,3,5,5,5,1,0,3,5,5,1,5,4,2,2,5,2,0,5
F,35,6,658,4,4,3,2,4,2,3,0,0,0,3,2,0,4,4,3,5,4,2,2,2,1,2,5,2,4,0,2,5,0,0,3,3,5,1,1,0,2,1,5,4,2,1,1,5,3
M,56,8,834,3,2,0,4,5,4,3,0,1,5,1,0,1,4,2,2,1,3,4,3,4,0,3,4,3,4,5,5,4,5,4,1,0,4,0,4,1,2,4,2,3,1,4,0,4,4
F,1,3,741,4,4,2,2,3,2,4,3,3,5,2,0,1,1,5,2,4,0,5,1,5,3,2,4,5,4,0,1,3,0,1,2,5,1,0,2,0,2,0,2,4,0,1,0,5,2
M,25,18,946,0,0,1,4,5,3,0,0,1,4,3,0,2,0,2,1,5,4,1,4,0,5,4,2,1,4,5,5,2,3,2,1,5,2,3,1,4,5,4,1,1,5,5,0,5,3
M,35,15,149,0,0,4,4,4,2,3,4,0,2,0,4,1,1,0,1,5,3,2,4,1,1,4,5,1,5,0,4,5,4,1,0,3,2,0,1,1,3,5,3,4,3,4,4,0,4
M,1,15,285,0,1,1,2,2,5,0,4,4,2,4,4,5,0,3,4,4,0,0,5,2,1,5,4,0,1,2,4,0,0,5,5,1,0,1,0,5,4,3,1,2,3,3,5,0,0
M,56,14,190,1,1,3,0,0,4,0,1,3,1,2,1,4,4,4,2,0,5,3,0,1,0,2,2,0,5,3,0,4,2,2,2,5,2,3,0,5,4,2,3,1,5,3,3,3,4
F,35,3,105,1,1,1,3,3,2,4,3,1,2,5,3,1,3,1,2,3,2,2,4,0,5,4,4,4,4,0,5,2,2,4,5,1,0,1,0,0,3,5,2,2,3,2,5,5,4
F,45,11,141,5,1,2,0,2,5,0,5,1,2,3,5,5,2,2,3,5,1,0,1,1,1,2,1,0,1,5,1,4,4,5,5,5,4,1,4,4,5,4,4,4,1,3,2,1,0
